ID,target
TEST_08903,15
TEST_08904,17
TEST_08905,14
TEST_08906,12
TEST_08907,0
TEST_08908,15
TEST_08909,11
TEST_08910,13
TEST_08911,6
TEST_08912,7
TEST_08913,9
TEST_08914,6
TEST_08915,15
TEST_08916,0
TEST_08917,10
TEST_08918,1
TEST_08919,18
TEST_08920,7
TEST_08921,9
TEST_08922,8
TEST_08923,10
TEST_08924,4
TEST_08925,4
TEST_08926,0
TEST_08927,1
TEST_08928,10
TEST_08929,15
TEST_08930,18
TEST_08931,16
TEST_08932,10
TEST_08933,19
TEST_08934,8
TEST_08935,12
TEST_08936,4
TEST_08937,12
TEST_08938,12
TEST_08939,3
TEST_08940,19
TEST_08941,2
TEST_08942,10
TEST_08943,16
TEST_08944,5
TEST_08945,17
TEST_08946,8
TEST_08947,6
TEST_08948,13
TEST_08949,19
TEST_08950,9
TEST_08951,3
TEST_08952,11
TEST_08953,15
TEST_08954,18
TEST_08955,16
TEST_08956,5
TEST_08957,18
TEST_08958,2
TEST_08959,4
TEST_08960,14
TEST_08961,7
TEST_08962,9
TEST_08963,12
TEST_08964,17
TEST_08965,1
TEST_08966,19
TEST_08967,13
TEST_08968,8
TEST_08969,2
TEST_08970,6
TEST_08971,19
TEST_08972,12
TEST_08973,4
TEST_08974,1
TEST_08975,8
TEST_08976,13
TEST_08977,1
TEST_08978,6
TEST_08979,9
TEST_08980,17
TEST_08981,10
TEST_08982,1
TEST_08983,12
TEST_08984,17
TEST_08985,4
TEST_08986,5
TEST_08987,0
TEST_08988,16
TEST_08989,5
TEST_08990,1
TEST_08991,9
TEST_08992,8
TEST_08993,18
TEST_08994,13
TEST_08995,5
TEST_08996,12
TEST_08997,16
TEST_08998,19
TEST_08999,7
TEST_09000,12
TEST_09001,12
TEST_09002,7
TEST_09003,8
TEST_09004,10
TEST_09005,14
TEST_09006,1
TEST_09007,10
TEST_09008,16
TEST_09009,4
TEST_09010,16
TEST_09011,18
TEST_09012,6
TEST_09013,5
TEST_09014,15
TEST_09015,8
TEST_09016,6
TEST_09017,4
TEST_09018,1
TEST_09019,17
TEST_09020,10
TEST_09021,2
TEST_09022,19
TEST_09023,11
TEST_09024,5
TEST_09025,2
TEST_09026,11
TEST_09027,12
TEST_09028,7
TEST_09029,5
TEST_09030,12
TEST_09031,7
TEST_09032,19
TEST_09033,12
TEST_09034,12
TEST_09035,17
TEST_09036,7
TEST_09037,14
TEST_09038,6
TEST_09039,12
TEST_09040,14
TEST_09041,6
TEST_09042,20
TEST_09043,15
TEST_09044,6
TEST_09045,18
TEST_09046,14
TEST_09047,13
TEST_09048,8
TEST_09049,12
TEST_09050,11
TEST_09051,12
TEST_09052,2
TEST_09053,17
TEST_09054,4
TEST_09055,13
TEST_09056,12
TEST_09057,11
TEST_09058,17
TEST_09059,15
TEST_09060,5
TEST_09061,13
TEST_09062,4
TEST_09063,5
TEST_09064,5
TEST_09065,12
TEST_09066,7
TEST_09067,16
TEST_09068,11
TEST_09069,14
TEST_09070,3
TEST_09071,17
TEST_09072,6
TEST_09073,2
TEST_09074,17
TEST_09075,14
TEST_09076,2
TEST_09077,2
TEST_09078,11
TEST_09079,12
TEST_09080,20
TEST_09081,20
TEST_09082,2
TEST_09083,9
TEST_09084,11
TEST_09085,14
TEST_09086,4
TEST_09087,13
TEST_09088,9
TEST_09089,2
TEST_09090,17
TEST_09091,12
TEST_09092,2
TEST_09093,18
TEST_09094,17
TEST_09095,7
TEST_09096,15
TEST_09097,3
TEST_09098,18
TEST_09099,19
TEST_09100,7
TEST_09101,12
TEST_09102,11
TEST_09103,14
TEST_09104,14
TEST_09105,11
TEST_09106,12
TEST_09107,14
TEST_09108,13
TEST_09109,16
TEST_09110,1
TEST_09111,14
TEST_09112,11
TEST_09113,1
TEST_09114,7
TEST_09115,17
TEST_09116,19
TEST_09117,8
TEST_09118,19
TEST_09119,10
TEST_09120,2
TEST_09121,6
TEST_09122,19
TEST_09123,5
TEST_09124,18
TEST_09125,11
TEST_09126,5
TEST_09127,10
TEST_09128,12
TEST_09129,18
TEST_09130,16
TEST_09131,7
TEST_09132,20
TEST_09133,4
TEST_09134,16
TEST_09135,11
TEST_09136,0
TEST_09137,14
TEST_09138,10
TEST_09139,17
TEST_09140,16
TEST_09141,14
TEST_09142,3
TEST_09143,12
TEST_09144,14
TEST_09145,8
TEST_09146,6
TEST_09147,5
TEST_09148,20
TEST_09149,16
TEST_09150,14
TEST_09151,7
TEST_09152,10
TEST_09153,0
TEST_09154,8
TEST_09155,12
TEST_09156,14
TEST_09157,12
TEST_09158,16
TEST_09159,0
TEST_09160,18
TEST_09161,19
TEST_09162,6
TEST_09163,12
TEST_09164,17
TEST_09165,15
TEST_09166,7
TEST_09167,5
TEST_09168,14
TEST_09169,12
TEST_09170,20
TEST_09171,6
TEST_09172,3
TEST_09173,19
TEST_09174,13
TEST_09175,17
TEST_09176,7
TEST_09177,16
TEST_09178,20
TEST_09179,17
TEST_09180,14
TEST_09181,4
TEST_09182,5
TEST_09183,7
TEST_09184,2
TEST_09185,7
TEST_09186,17
TEST_09187,20
TEST_09188,0
TEST_09189,4
TEST_09190,8
TEST_09191,9
TEST_09192,14
TEST_09193,19
TEST_09194,0
TEST_09195,6
TEST_09196,10
TEST_09197,13
TEST_09198,13
TEST_09199,5
TEST_09200,1
TEST_09201,1
TEST_09202,19
TEST_09203,13
TEST_09204,7
TEST_09205,10
TEST_09206,19
TEST_09207,4
TEST_09208,0
TEST_09209,0
TEST_09210,2
TEST_09211,8
TEST_09212,6
TEST_09213,10
TEST_09214,12
TEST_09215,0
TEST_09216,6
TEST_09217,12
TEST_09218,10
TEST_09219,12
TEST_09220,9
TEST_09221,12
TEST_09222,8
TEST_09223,20
TEST_09224,10
TEST_09225,17
TEST_09226,12
TEST_09227,12
TEST_09228,11
TEST_09229,1
TEST_09230,13
TEST_09231,9
TEST_09232,18
TEST_09233,1
TEST_09234,17
TEST_09235,18
TEST_09236,13
TEST_09237,20
TEST_09238,13
TEST_09239,16
TEST_09240,12
TEST_09241,10
TEST_09242,11
TEST_09243,15
TEST_09244,16
TEST_09245,12
TEST_09246,10
TEST_09247,4
TEST_09248,17
TEST_09249,9
TEST_09250,7
TEST_09251,11
TEST_09252,16
TEST_09253,10
TEST_09254,16
TEST_09255,10
TEST_09256,9
TEST_09257,8
TEST_09258,8
TEST_09259,13
TEST_09260,1
TEST_09261,11
TEST_09262,2
TEST_09263,6
TEST_09264,20
TEST_09265,11
TEST_09266,17
TEST_09267,17
TEST_09268,10
TEST_09269,20
TEST_09270,6
TEST_09271,2
TEST_09272,12
TEST_09273,18
TEST_09274,15
TEST_09275,11
TEST_09276,4
TEST_09277,13
TEST_09278,17
TEST_09279,16
TEST_09280,16
TEST_09281,10
TEST_09282,10
TEST_09283,20
TEST_09284,12
TEST_09285,6
TEST_09286,2
TEST_09287,13
TEST_09288,15
TEST_09289,20
TEST_09290,8
TEST_09291,1
TEST_09292,12
TEST_09293,13
TEST_09294,8
TEST_09295,9
TEST_09296,12
TEST_09297,11
TEST_09298,4
TEST_09299,15
TEST_09300,14
TEST_09301,8
TEST_09302,12
TEST_09303,5
TEST_09304,5
TEST_09305,19
TEST_09306,19
TEST_09307,19
TEST_09308,0
TEST_09309,8
TEST_09310,13
TEST_09311,6
TEST_09312,13
TEST_09313,8
TEST_09314,17
TEST_09315,13
TEST_09316,20
TEST_09317,8
TEST_09318,13
TEST_09319,13
TEST_09320,12
TEST_09321,20
TEST_09322,16
TEST_09323,12
TEST_09324,10
TEST_09325,2
TEST_09326,14
TEST_09327,8
TEST_09328,15
TEST_09329,11
TEST_09330,16
TEST_09331,5
TEST_09332,18
TEST_09333,10
TEST_09334,1
TEST_09335,12
TEST_09336,11
TEST_09337,19
TEST_09338,13
TEST_09339,4
TEST_09340,11
TEST_09341,19
TEST_09342,4
TEST_09343,11
TEST_09344,14
TEST_09345,4
TEST_09346,12
TEST_09347,4
TEST_09348,1
TEST_09349,20
TEST_09350,8
TEST_09351,15
TEST_09352,8
TEST_09353,2
TEST_09354,17
TEST_09355,17
TEST_09356,7
TEST_09357,10
TEST_09358,16
TEST_09359,14
TEST_09360,17
TEST_09361,17
TEST_09362,8
TEST_09363,13
TEST_09364,7
TEST_09365,8
TEST_09366,19
TEST_09367,20
TEST_09368,12
TEST_09369,6
TEST_09370,13
TEST_09371,6
TEST_09372,10
TEST_09373,5
TEST_09374,8
TEST_09375,8
TEST_09376,17
TEST_09377,0
TEST_09378,8
TEST_09379,8
TEST_09380,0
TEST_09381,0
TEST_09382,8
TEST_09383,12
TEST_09384,19
TEST_09385,0
TEST_09386,12
TEST_09387,19
TEST_09388,4
TEST_09389,12
TEST_09390,12
TEST_09391,10
TEST_09392,6
TEST_09393,11
TEST_09394,8
TEST_09395,16
TEST_09396,13
TEST_09397,20
TEST_09398,0
TEST_09399,16
TEST_09400,8
TEST_09401,12
TEST_09402,10
TEST_09403,5
TEST_09404,16
TEST_09405,20
TEST_09406,17
TEST_09407,8
TEST_09408,1
TEST_09409,13
TEST_09410,10
TEST_09411,3
TEST_09412,9
TEST_09413,12
TEST_09414,17
TEST_09415,12
TEST_09416,8
TEST_09417,19
TEST_09418,17
TEST_09419,9
TEST_09420,7
TEST_09421,20
TEST_09422,15
TEST_09423,7
TEST_09424,17
TEST_09425,5
TEST_09426,17
TEST_09427,18
TEST_09428,6
TEST_09429,12
TEST_09430,4
TEST_09431,17
TEST_09432,4
TEST_09433,18
TEST_09434,10
TEST_09435,13
TEST_09436,2
TEST_09437,1
TEST_09438,8
TEST_09439,14
TEST_09440,11
TEST_09441,17
TEST_09442,0
TEST_09443,0
TEST_09444,6
TEST_09445,6
TEST_09446,16
TEST_09447,6
TEST_09448,10
TEST_09449,12
TEST_09450,0
TEST_09451,11
TEST_09452,11
TEST_09453,15
TEST_09454,5
TEST_09455,8
TEST_09456,13
TEST_09457,20
TEST_09458,13
TEST_09459,0
TEST_09460,13
TEST_09461,3
TEST_09462,10
TEST_09463,3
TEST_09464,12
TEST_09465,0
TEST_09466,17
TEST_09467,5
TEST_09468,8
TEST_09469,13
TEST_09470,12
TEST_09471,7
TEST_09472,20
TEST_09473,16
TEST_09474,8
TEST_09475,12
TEST_09476,1
TEST_09477,6
TEST_09478,2
TEST_09479,12
TEST_09480,6
TEST_09481,10
TEST_09482,6
TEST_09483,2
TEST_09484,20
TEST_09485,17
TEST_09486,10
TEST_09487,8
TEST_09488,6
TEST_09489,20
TEST_09490,0
TEST_09491,11
TEST_09492,12
TEST_09493,19
TEST_09494,18
TEST_09495,20
TEST_09496,8
TEST_09497,12
TEST_09498,20
TEST_09499,18
TEST_09500,14
TEST_09501,8
TEST_09502,12
TEST_09503,0
TEST_09504,14
TEST_09505,6
TEST_09506,19
TEST_09507,5
TEST_09508,1
TEST_09509,20
TEST_09510,13
TEST_09511,1
TEST_09512,17
TEST_09513,3
TEST_09514,5
TEST_09515,19
TEST_09516,0
TEST_09517,9
TEST_09518,13
TEST_09519,9
TEST_09520,8
TEST_09521,17
TEST_09522,15
TEST_09523,6
TEST_09524,8
TEST_09525,10
TEST_09526,17
TEST_09527,2
TEST_09528,2
TEST_09529,13
TEST_09530,0
TEST_09531,7
TEST_09532,6
TEST_09533,3
TEST_09534,6
TEST_09535,12
TEST_09536,20
TEST_09537,14
TEST_09538,12
TEST_09539,10
TEST_09540,12
TEST_09541,8
TEST_09542,0
TEST_09543,8
TEST_09544,10
TEST_09545,13
TEST_09546,7
TEST_09547,6
TEST_09548,0
TEST_09549,6
TEST_09550,5
TEST_09551,10
TEST_09552,12
TEST_09553,11
TEST_09554,9
TEST_09555,19
TEST_09556,6
TEST_09557,11
TEST_09558,9
TEST_09559,15
TEST_09560,5
TEST_09561,18
TEST_09562,10
TEST_09563,3
TEST_09564,20
TEST_09565,14
TEST_09566,5
TEST_09567,8
TEST_09568,14
TEST_09569,16
TEST_09570,10
TEST_09571,12
TEST_09572,20
TEST_09573,12
TEST_09574,9
TEST_09575,9
TEST_09576,16
TEST_09577,13
TEST_09578,11
TEST_09579,7
TEST_09580,0
TEST_09581,4
TEST_09582,1
TEST_09583,6
TEST_09584,19
TEST_09585,20
TEST_09586,3
TEST_09587,14
TEST_09588,8
TEST_09589,20
TEST_09590,20
TEST_09591,12
TEST_09592,15
TEST_09593,4
TEST_09594,6
TEST_09595,11
TEST_09596,6
TEST_09597,11
TEST_09598,17
TEST_09599,10
TEST_09600,0
TEST_09601,17
TEST_09602,9
TEST_09603,10
TEST_09604,3
TEST_09605,18
TEST_09606,12
TEST_09607,14
TEST_09608,6
TEST_09609,11
TEST_09610,19
TEST_09611,10
TEST_09612,15
TEST_09613,18
TEST_09614,4
TEST_09615,19
TEST_09616,15
TEST_09617,6
TEST_09618,1
TEST_09619,1
TEST_09620,18
TEST_09621,7
TEST_09622,12
TEST_09623,4
TEST_09624,13
TEST_09625,5
TEST_09626,20
TEST_09627,7
TEST_09628,17
TEST_09629,8
TEST_09630,13
TEST_09631,1
TEST_09632,12
TEST_09633,8
TEST_09634,12
TEST_09635,1
TEST_09636,13
TEST_09637,0
TEST_09638,8
TEST_09639,12
TEST_09640,12
TEST_09641,12
TEST_09642,14
TEST_09643,17
TEST_09644,4
TEST_09645,4
TEST_09646,8
TEST_09647,11
TEST_09648,12
TEST_09649,14
TEST_09650,20
TEST_09651,12
TEST_09652,19
TEST_09653,16
TEST_09654,12
TEST_09655,15
TEST_09656,4
TEST_09657,8
TEST_09658,7
TEST_09659,16
TEST_09660,19
TEST_09661,10
TEST_09662,10
TEST_09663,12
TEST_09664,12
TEST_09665,18
TEST_09666,14
TEST_09667,6
TEST_09668,9
TEST_09669,13
TEST_09670,9
TEST_09671,16
TEST_09672,8
TEST_09673,9
TEST_09674,0
TEST_09675,14
TEST_09676,19
TEST_09677,11
TEST_09678,12
TEST_09679,16
TEST_09680,19
TEST_09681,7
TEST_09682,12
TEST_09683,12
TEST_09684,12
TEST_09685,8
TEST_09686,1
TEST_09687,10
TEST_09688,6
TEST_09689,14
TEST_09690,18
TEST_09691,14
TEST_09692,0
TEST_09693,11
TEST_09694,0
TEST_09695,18
TEST_09696,17
TEST_09697,18
TEST_09698,16
TEST_09699,13
TEST_09700,16
TEST_09701,19
TEST_09702,7
TEST_09703,12
TEST_09704,20
TEST_09705,4
TEST_09706,1
TEST_09707,13
TEST_09708,14
TEST_09709,18
TEST_09710,3
TEST_09711,9
TEST_09712,13
TEST_09713,8
TEST_09714,18
TEST_09715,10
TEST_09716,13
TEST_09717,5
TEST_09718,4
TEST_09719,17
TEST_09720,0
TEST_09721,14
TEST_09722,12
TEST_09723,12
TEST_09724,11
TEST_09725,5
TEST_09726,12
TEST_09727,18
TEST_09728,0
TEST_09729,17
TEST_09730,12
TEST_09731,19
TEST_09732,6
TEST_09733,4
TEST_09734,12
TEST_09735,13
TEST_09736,10
TEST_09737,12
TEST_09738,12
TEST_09739,12
TEST_09740,15
TEST_09741,20
TEST_09742,17
TEST_09743,15
TEST_09744,12
TEST_09745,12
TEST_09746,6
TEST_09747,12
TEST_09748,13
TEST_09749,15
TEST_09750,14
TEST_09751,17
TEST_09752,14
TEST_09753,12
TEST_09754,17
TEST_09755,18
TEST_09756,3
TEST_09757,17
TEST_09758,12
TEST_09759,20
TEST_09760,8
TEST_09761,12
TEST_09762,14
TEST_09763,11
TEST_09764,14
TEST_09765,9
TEST_09766,5
TEST_09767,20
TEST_09768,18
TEST_09769,11
TEST_09770,13
TEST_09771,1
TEST_09772,11
TEST_09773,5
TEST_09774,15
TEST_09775,19
TEST_09776,12
TEST_09777,1
TEST_09778,10
TEST_09779,3
TEST_09780,16
TEST_09781,6
TEST_09782,12
TEST_09783,10
TEST_09784,8
TEST_09785,0
TEST_09786,9
TEST_09787,13
TEST_09788,11
TEST_09789,7
TEST_09790,5
TEST_09791,10
TEST_09792,6
TEST_09793,12
TEST_09794,10
TEST_09795,9
TEST_09796,15
TEST_09797,12
TEST_09798,6
TEST_09799,16
TEST_09800,19
TEST_09801,11
TEST_09802,15
TEST_09803,11
TEST_09804,15
TEST_09805,11
TEST_09806,11
TEST_09807,18
TEST_09808,16
TEST_09809,3
TEST_09810,10
TEST_09811,10
TEST_09812,17
TEST_09813,10
TEST_09814,8
TEST_09815,17
TEST_09816,12
TEST_09817,15
TEST_09818,6
TEST_09819,12
TEST_09820,16
TEST_09821,5
TEST_09822,19
TEST_09823,8
TEST_09824,11
TEST_09825,9
TEST_09826,13
TEST_09827,14
TEST_09828,4
TEST_09829,17
TEST_09830,19
TEST_09831,20
TEST_09832,15
TEST_09833,8
TEST_09834,15
TEST_09835,19
TEST_09836,19
TEST_09837,5
TEST_09838,2
TEST_09839,1
TEST_09840,0
TEST_09841,17
TEST_09842,9
TEST_09843,13
TEST_09844,16
TEST_09845,20
TEST_09846,2
TEST_09847,8
TEST_09848,11
TEST_09849,13
TEST_09850,10
TEST_09851,15
TEST_09852,15
TEST_09853,7
TEST_09854,7
TEST_09855,18
TEST_09856,12
TEST_09857,19
TEST_09858,13
TEST_09859,13
TEST_09860,13
TEST_09861,0
TEST_09862,16
TEST_09863,20
TEST_09864,13
TEST_09865,12
TEST_09866,20
TEST_09867,13
TEST_09868,3
TEST_09869,11
TEST_09870,11
TEST_09871,12
TEST_09872,5
TEST_09873,20
TEST_09874,18
TEST_09875,8
TEST_09876,2
TEST_09877,19
TEST_09878,20
TEST_09879,0
TEST_09880,8
TEST_09881,12
TEST_09882,5
TEST_09883,6
TEST_09884,12
TEST_09885,1
TEST_09886,18
TEST_09887,8
TEST_09888,5
TEST_09889,2
TEST_09890,13
TEST_09891,4
TEST_09892,13
TEST_09893,19
TEST_09894,7
TEST_09895,11
TEST_09896,17
TEST_09897,8
TEST_09898,4
TEST_09899,17
TEST_09900,17
TEST_09901,10
TEST_09902,12
TEST_09903,5
TEST_09904,13
TEST_09905,7
TEST_09906,20
TEST_09907,6
TEST_09908,5
TEST_09909,2
TEST_09910,14
TEST_09911,13
TEST_09912,17
TEST_09913,17
TEST_09914,13
TEST_09915,11
TEST_09916,12
TEST_09917,16
TEST_09918,7
TEST_09919,0
TEST_09920,16
TEST_09921,18
TEST_09922,10
TEST_09923,0
TEST_09924,14
TEST_09925,18
TEST_09926,3
TEST_09927,14
TEST_09928,13
TEST_09929,12
TEST_09930,1
TEST_09931,19
TEST_09932,19
TEST_09933,5
TEST_09934,12
TEST_09935,1
TEST_09936,3
TEST_09937,12
TEST_09938,8
TEST_09939,9
TEST_09940,14
TEST_09941,19
TEST_09942,18
TEST_09943,3
TEST_09944,13
TEST_09945,13
TEST_09946,12
TEST_09947,8
TEST_09948,12
TEST_09949,1
TEST_09950,1
TEST_09951,14
TEST_09952,6
TEST_09953,12
TEST_09954,11
TEST_09955,3
TEST_09956,20
TEST_09957,6
TEST_09958,15
TEST_09959,5
TEST_09960,12
TEST_09961,5
TEST_09962,18
TEST_09963,13
TEST_09964,10
TEST_09965,12
TEST_09966,16
TEST_09967,14
TEST_09968,13
TEST_09969,20
TEST_09970,13
TEST_09971,16
TEST_09972,6
TEST_09973,14
TEST_09974,13
TEST_09975,16
TEST_09976,10
TEST_09977,1
TEST_09978,5
TEST_09979,11
TEST_09980,12
TEST_09981,8
TEST_09982,1
TEST_09983,12
TEST_09984,13
TEST_09985,6
TEST_09986,11
TEST_09987,16
TEST_09988,7
TEST_09989,12
TEST_09990,19
TEST_09991,5
TEST_09992,16
TEST_09993,12
TEST_09994,12
TEST_09995,17
TEST_09996,14
TEST_09997,0
TEST_09998,8
TEST_09999,6
TEST_10000,8
TEST_10001,12
TEST_10002,7
TEST_10003,14
TEST_10004,7
TEST_10005,12
TEST_10006,9
TEST_10007,17
TEST_10008,19
TEST_10009,17
TEST_10010,4
TEST_10011,19
TEST_10012,14
TEST_10013,4
TEST_10014,5
TEST_10015,12
TEST_10016,1
TEST_10017,14
TEST_10018,9
TEST_10019,5
TEST_10020,15
TEST_10021,20
TEST_10022,12
TEST_10023,9
TEST_10024,13
TEST_10025,12
TEST_10026,12
TEST_10027,8
TEST_10028,9
TEST_10029,20
TEST_10030,12
TEST_10031,20
TEST_10032,6
TEST_10033,11
TEST_10034,5
TEST_10035,17
TEST_10036,3
TEST_10037,13
TEST_10038,14
TEST_10039,10
TEST_10040,0
TEST_10041,13
TEST_10042,5
TEST_10043,15
TEST_10044,17
TEST_10045,10
TEST_10046,13
TEST_10047,12
TEST_10048,8
TEST_10049,8
TEST_10050,6
TEST_10051,20
TEST_10052,19
TEST_10053,0
TEST_10054,11
TEST_10055,16
TEST_10056,10
TEST_10057,5
TEST_10058,5
TEST_10059,2
TEST_10060,12
TEST_10061,5
TEST_10062,2
TEST_10063,8
TEST_10064,9
TEST_10065,12
TEST_10066,14
TEST_10067,15
TEST_10068,0
TEST_10069,1
TEST_10070,11
TEST_10071,5
TEST_10072,12
TEST_10073,7
TEST_10074,11
TEST_10075,0
TEST_10076,16
TEST_10077,12
TEST_10078,19
TEST_10079,15
TEST_10080,14
TEST_10081,3
TEST_10082,17
TEST_10083,5
TEST_10084,16
TEST_10085,16
TEST_10086,15
TEST_10087,6
TEST_10088,8
TEST_10089,10
TEST_10090,19
TEST_10091,12
TEST_10092,4
TEST_10093,17
TEST_10094,1
TEST_10095,16
TEST_10096,5
TEST_10097,12
TEST_10098,16
TEST_10099,4
TEST_10100,9
TEST_10101,6
TEST_10102,12
TEST_10103,13
TEST_10104,16
TEST_10105,12
TEST_10106,17
TEST_10107,5
TEST_10108,11
TEST_10109,12
TEST_10110,18
TEST_10111,12
TEST_10112,3
TEST_10113,12
TEST_10114,10
TEST_10115,8
TEST_10116,10
TEST_10117,4
TEST_10118,8
TEST_10119,0
TEST_10120,10
TEST_10121,5
TEST_10122,19
TEST_10123,12
TEST_10124,8
TEST_10125,8
TEST_10126,6
TEST_10127,6
TEST_10128,13
TEST_10129,4
TEST_10130,19
TEST_10131,20
TEST_10132,7
TEST_10133,18
TEST_10134,3
TEST_10135,8
TEST_10136,11
TEST_10137,8
TEST_10138,16
TEST_10139,3
TEST_10140,12
TEST_10141,9
TEST_10142,2
TEST_10143,1
TEST_10144,2
TEST_10145,12
TEST_10146,7
TEST_10147,17
TEST_10148,10
TEST_10149,4
TEST_10150,10
TEST_10151,5
TEST_10152,16
TEST_10153,8
TEST_10154,7
TEST_10155,10
TEST_10156,11
TEST_10157,17
TEST_10158,20
TEST_10159,8
TEST_10160,8
TEST_10161,16
TEST_10162,4
TEST_10163,8
TEST_10164,12
TEST_10165,8
TEST_10166,11
TEST_10167,9
TEST_10168,18
TEST_10169,1
TEST_10170,14
TEST_10171,20
TEST_10172,9
TEST_10173,13
TEST_10174,1
TEST_10175,3
TEST_10176,19
TEST_10177,16
TEST_10178,3
TEST_10179,17
TEST_10180,15
TEST_10181,8
TEST_10182,19
TEST_10183,1
TEST_10184,20
TEST_10185,7
TEST_10186,4
TEST_10187,7
TEST_10188,13
TEST_10189,17
TEST_10190,13
TEST_10191,10
TEST_10192,7
TEST_10193,19
TEST_10194,4
TEST_10195,17
TEST_10196,17
TEST_10197,0
TEST_10198,19
TEST_10199,19
TEST_10200,11
TEST_10201,10
TEST_10202,5
TEST_10203,6
TEST_10204,4
TEST_10205,7
TEST_10206,5
TEST_10207,12
TEST_10208,20
TEST_10209,2
TEST_10210,12
TEST_10211,7
TEST_10212,6
TEST_10213,19
TEST_10214,2
TEST_10215,19
TEST_10216,15
TEST_10217,14
TEST_10218,10
TEST_10219,20
TEST_10220,6
TEST_10221,15
TEST_10222,0
TEST_10223,13
TEST_10224,16
TEST_10225,11
TEST_10226,13
TEST_10227,19
TEST_10228,12
TEST_10229,12
TEST_10230,4
TEST_10231,12
TEST_10232,14
TEST_10233,15
TEST_10234,7
TEST_10235,15
TEST_10236,19
TEST_10237,16
TEST_10238,15
TEST_10239,14
TEST_10240,16
TEST_10241,8
TEST_10242,8
TEST_10243,9
TEST_10244,19
TEST_10245,2
TEST_10246,12
TEST_10247,6
TEST_10248,3
TEST_10249,16
TEST_10250,10
TEST_10251,8
TEST_10252,19
TEST_10253,20
TEST_10254,8
TEST_10255,11
TEST_10256,8
TEST_10257,1
TEST_10258,8
TEST_10259,8
TEST_10260,20
TEST_10261,18
TEST_10262,12
TEST_10263,12
TEST_10264,19
TEST_10265,12
TEST_10266,6
TEST_10267,9
TEST_10268,10
TEST_10269,20
TEST_10270,17
TEST_10271,0
TEST_10272,12
TEST_10273,6
TEST_10274,4
TEST_10275,12
TEST_10276,8
TEST_10277,12
TEST_10278,18
TEST_10279,12
TEST_10280,15
TEST_10281,12
TEST_10282,17
TEST_10283,13
TEST_10284,16
TEST_10285,3
TEST_10286,6
TEST_10287,1
TEST_10288,19
TEST_10289,12
TEST_10290,7
TEST_10291,19
TEST_10292,12
TEST_10293,8
TEST_10294,0
TEST_10295,10
TEST_10296,19
TEST_10297,1
TEST_10298,1
TEST_10299,2
TEST_10300,3
TEST_10301,5
TEST_10302,16
TEST_10303,8
TEST_10304,6
TEST_10305,16
TEST_10306,18
TEST_10307,15
TEST_10308,6
TEST_10309,11
TEST_10310,5
TEST_10311,17
TEST_10312,7
TEST_10313,15
TEST_10314,7
TEST_10315,3
TEST_10316,0
TEST_10317,0
TEST_10318,3
TEST_10319,12
TEST_10320,4
TEST_10321,12
TEST_10322,13
TEST_10323,15
TEST_10324,17
TEST_10325,7
TEST_10326,13
TEST_10327,15
TEST_10328,14
TEST_10329,19
TEST_10330,9
TEST_10331,6
TEST_10332,3
TEST_10333,5
TEST_10334,0
TEST_10335,17
TEST_10336,8
TEST_10337,20
TEST_10338,16
TEST_10339,12
TEST_10340,20
TEST_10341,11
TEST_10342,16
TEST_10343,12
TEST_10344,12
TEST_10345,18
TEST_10346,20
TEST_10347,8
TEST_10348,5
TEST_10349,16
TEST_10350,10
TEST_10351,3
TEST_10352,20
TEST_10353,7
TEST_10354,12
TEST_10355,10
TEST_10356,19
TEST_10357,10
TEST_10358,7
TEST_10359,19
TEST_10360,8
TEST_10361,9
TEST_10362,3
TEST_10363,9
TEST_10364,7
TEST_10365,8
TEST_10366,8
TEST_10367,19
TEST_10368,5
TEST_10369,15
TEST_10370,2
TEST_10371,4
TEST_10372,16
TEST_10373,10
TEST_10374,8
TEST_10375,5
TEST_10376,12
TEST_10377,4
TEST_10378,19
TEST_10379,16
TEST_10380,16
TEST_10381,11
TEST_10382,17
TEST_10383,15
TEST_10384,20
TEST_10385,15
TEST_10386,0
TEST_10387,17
TEST_10388,14
TEST_10389,4
TEST_10390,18
TEST_10391,4
TEST_10392,12
TEST_10393,8
TEST_10394,14
TEST_10395,9
TEST_10396,10
TEST_10397,19
TEST_10398,15
TEST_10399,20
TEST_10400,17
TEST_10401,9
TEST_10402,4
TEST_10403,12
TEST_10404,2
TEST_10405,8
TEST_10406,11
TEST_10407,13
TEST_10408,7
TEST_10409,9
TEST_10410,12
TEST_10411,11
TEST_10412,7
TEST_10413,11
TEST_10414,13
TEST_10415,8
TEST_10416,17
TEST_10417,8
TEST_10418,17
TEST_10419,6
TEST_10420,14
TEST_10421,19
TEST_10422,5
TEST_10423,6
TEST_10424,20
TEST_10425,8
TEST_10426,9
TEST_10427,6
TEST_10428,19
TEST_10429,12
TEST_10430,1
TEST_10431,10
TEST_10432,4
TEST_10433,19
TEST_10434,5
TEST_10435,2
TEST_10436,7
TEST_10437,12
TEST_10438,8
TEST_10439,19
TEST_10440,13
TEST_10441,2
TEST_10442,0
TEST_10443,13
TEST_10444,3
TEST_10445,9
TEST_10446,12
TEST_10447,16
TEST_10448,15
TEST_10449,19
TEST_10450,4
TEST_10451,12
TEST_10452,20
TEST_10453,14
TEST_10454,8
TEST_10455,15
TEST_10456,16
TEST_10457,12
